Id;Label;PageRank;Authorithy;Eccentricity;Hub;Closeness;Harmonic Closeness;Betweenness;Clustering Coeff.
voting;voting;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
pure;pure;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
interview;interview;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
please;please;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
ideology;ideology;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
ifunny;ifunny;0.0023027883366527084;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
9gag;9gag;0.002302788336652708;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
wife;wife;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
tweet;tweet;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
isn;isn;0.0023027883366527084;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
radio;radio;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
tiny;tiny;0.0023023503783778736;0.048078056;2.0;0.048078053;0.9977064220183486;0.9988505747126437;14.528.093.183.488.900;0.9952959418296814
trash;trash;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
employee;employee;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
worker;worker;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
noneu;noneu;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
europeans;europeans;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
cleanskin;cleanskin;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
racecard;racecard;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
educated;educated;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
englishspeaking;englishspeaking;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
british;british;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
brexit;brexit;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
natwest;natwest;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
esta;esta;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
italian;italian;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
french;french;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
italyelection2018;italyelection2018;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
iheartawards2018;iheartawards2018;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
staystrongwjsn;staystrongwjsn;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
jit;jit;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
sexy;sexy;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
rabbit;rabbit;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
rabbits;rabbits;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
think;think;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
seduce;seduce;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
bunny;bunny;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
bunnygirl;bunnygirl;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
furry;furry;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
dailydrawing;dailydrawing;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
watercolor;watercolor;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
animals;animals;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
sketch;sketch;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
doodle;doodle;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
arte;arte;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
disegno;disegno;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
bunnies;bunnies;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
mixedmedia;mixedmedia;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
blood;blood;0.0023028338302370573;0.048040748;2.0;0.048040748;0.9977064220183486;0.9988505747126437;2.173.303.826.786.760;0.9937421083450317
public;public;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
thanks;thanks;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
high;high;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
understand;understand;0.002292681224701874;0.04792271;2.0;0.04792271;0.9931506849315068;0.996551724137931;0.48561726562963536;0.9980664849281311
future;future;0.002292716175327916;0.04791859;2.0;0.04791859;0.9931506849315068;0.996551724137931;0.5376865944163086;0.9978946447372437
solution;solution;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
also;also;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
angry;angry;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
sad;sad;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
candidate;candidate;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
strength;strength;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
back;back;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
young;young;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
as;as;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
paint;paint;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
guy;guy;0.002302823287600719;0.048042018;2.0;0.048042018;0.9977064220183486;0.9988505747126437;21.577.792.116.487.600;0.9937952756881714
anti;anti;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
issue;issue;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
good;good;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
article;article;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
buy;buy;0.002292681224701874;0.04792271;2.0;0.04792271;0.9931506849315068;0.996551724137931;0.48561726562963536;0.9980664849281311
last;last;0.002302823287600719;0.048042018;2.0;0.048042018;0.9977064220183486;0.9988505747126437;21.577.792.116.487.600;0.9937952756881714
go;go;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
bring;bring;0.002058979244580447;0.042095665;2.0;0.042095665;0.8877551020408163;0.9367816091954023;14.375.560.775.438.900;0.9949312806129456
end;end;0.002302788336652708;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
need;need;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
still;still;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
post;post;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
b;b;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
talk;talk;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
h;h;0.0022880847252061865;0.047824316;2.0;0.047824316;0.9908883826879271;0.9954022988505747;0.35688487763421145;0.9985970854759216
lose;lose;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
second;second;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
place;place;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
instead;instead;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
get;get;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
inherent;inherent;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
would;would;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
first;first;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
one;one;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
take;take;0.002292681224701874;0.04792271;2.0;0.04792271;0.9931506849315068;0.996551724137931;0.48561726562963536;0.9980664849281311
photo;photo;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
call;call;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
sexual;sexual;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
percent;percent;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
age;age;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
powerful;powerful;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
like;like;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
see;see;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
movement;movement;0.002298180535016971;0.047949035;2.0;0.047949035;0.9954233409610984;0.9977011494252873;1.959.671.658.347.150;0.9945257306098938
grow;grow;0.0023023503783778736;0.048078056;2.0;0.048078053;0.9977064220183486;0.9988505747126437;14.528.093.183.488.900;0.9952959418296814
big;big;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
say;say;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
joke;joke;0.00229270307826976;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
root;root;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
work;work;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
hear;hear;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
want;want;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
look;look;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
make;make;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
felt;felt;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
mostly;mostly;0.0022927161753279156;0.04791859;2.0;0.04791859;0.9931506849315068;0.996551724137931;0.5376865944163086;0.9978946447372437
style;style;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
show;show;0.002283441957984605;0.047731336;2.0;0.047731336;0.9886363636363636;0.9942528735632183;0.15877732433260047;0.9993603229522705
next;next;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
might;might;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
overcome;overcome;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
dead;dead;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
la;la;0.0023028338302370573;0.048040748;2.0;0.048040748;0.9977064220183486;0.9988505747126437;2.173.303.826.786.760;0.9937421083450317
new;new;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
print;print;0.0023023503783778736;0.048078056;2.0;0.048078053;0.9977064220183486;0.9988505747126437;14.528.093.183.488.900;0.9952959418296814
series;series;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
non;non;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
much;much;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
answer;answer;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
question;question;0.0023023503783778736;0.048078056;2.0;0.048078053;0.9977064220183486;0.9988505747126437;14.528.093.183.488.900;0.9952959418296814
even;even;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
cunning;cunning;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
tonight;tonight;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
especially;especially;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
medium;medium;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
base;base;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
making;making;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
thats;thats;0.0023028338302370573;0.048040748;2.0;0.048040748;0.9977064220183486;0.9988505747126437;2.173.303.826.786.760;0.9937421083450317
family;family;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
well;well;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
dont;dont;0.0023028338302370573;0.048040748;2.0;0.048040748;0.9977064220183486;0.9988505747126437;2.173.303.826.786.760;0.9937421083450317
ever;ever;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
cause;cause;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
attention;attention;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
another;another;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
lot;lot;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
gross;gross;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
use;use;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
seriously;seriously;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
keep;keep;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
try;try;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
could;could;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
anagram;anagram;0.0023027883366527084;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
satan;satan;0.0023027883366527084;0.04804614;2.0;0.04804614;0.9977064220183486;0.9988505747126437;21.057.098.828.620.800;0.9939655661582947
yeah;yeah;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
day;day;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
right;right;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
via;via;0.0023028338302370573;0.048040748;2.0;0.048040748;0.9977064220183486;0.9988505747126437;2.173.303.826.786.760;0.9937421083450317
live;live;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
suck;suck;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
everything;everything;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
remember;remember;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
matter;matter;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
consume;consume;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
otherwise;otherwise;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
slip;slip;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
soil;soil;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
great;great;0.002302823287600719;0.048042018;2.0;0.048042018;0.9977064220183486;0.9988505747126437;21.577.792.116.487.600;0.9937952756881714
sick;sick;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
know;know;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
whole;whole;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
come;come;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
never;never;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
rather;rather;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
justice;justice;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
negative;negative;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
exactly;exactly;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
daily;daily;0.00229270307826976;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
w;w;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
many;many;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
line;line;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
exist;exist;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
nothing;nothing;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
response;response;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
turn;turn;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
happening;happening;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
hard;hard;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
wait;wait;0.0022880847252061865;0.047824316;2.0;0.047824316;0.9908883826879271;0.9954022988505747;0.35688487763421145;0.9985970854759216
republican;republican;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
quick;quick;0.0022931111329539873;0.04788668;2.0;0.04788668;0.9931506849315068;0.996551724137931;11.259.693.770.518.600;0.9965519309043884
yes;yes;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
way;way;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
stop;stop;0.0023023503783778736;0.048078056;2.0;0.048078053;0.9977064220183486;0.9988505747126437;14.528.093.183.488.900;0.9952959418296814
real;real;0.002288084725206187;0.047824316;2.0;0.047824316;0.9908883826879271;0.9954022988505747;0.35688487763421145;0.9985970854759216
ignorant;ignorant;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
better;better;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
stand;stand;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
wow;wow;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
wear;wear;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
half;half;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
away;away;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
hey;hey;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
majority;majority;0.0022880847252061865;0.047824316;2.0;0.047824316;0.9908883826879271;0.9954022988505747;0.35688487763421145;0.9985970854759216
u;u;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
development;development;0.002283431415519262;0.047732603;2.0;0.047732603;0.9886363636363636;0.9942528735632183;0.14325270919460328;0.9994145631790161
consider;consider;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
industry;industry;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
cannot;cannot;0.002292716175327916;0.04791859;2.0;0.04791859;0.9931506849315068;0.996551724137931;0.5376865944163086;0.9978946447372437
drop;drop;0.0022927030782697597;0.04792015;2.0;0.04792015;0.9931506849315068;0.996551724137931;0.5184477172871472;0.9979590773582458
point;point;0.002302823287600719;0.048042018;2.0;0.048042018;0.9977064220183486;0.9988505747126437;21.577.792.116.487.600;0.9937952756881714
platform;platform;0.002283431415519262;0.047732603;2.0;0.047732603;0.9886363636363636;0.9942528735632183;0.14325270919460328;0.9994145631790161
power;power;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
build;build;0.002283431415519262;0.047732603;2.0;0.047732603;0.9886363636363636;0.9942528735632183;0.14325270919460328;0.9994145631790161
best;best;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
anyone;anyone;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
do;do;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
brit;brit;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
resent;resent;0.002278823592352702;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
play;play;0.002288084725206187;0.047824316;2.0;0.047824316;0.9908883826879271;0.9954022988505747;0.35688487763421145;0.9985970854759216
renew;renew;0.0022788235923527017;0.047635503;2.0;0.047635503;0.9863945578231292;0.993103448275862;0.0;1.0
story;story;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
believe;believe;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
mind;mind;0.0022973345221740057;0.048014425;2.0;0.048014425;0.9954233409610984;0.9977011494252873;0.6992494340692434;0.9972628355026245
terrible;terrible;0.002292681224701874;0.04792271;2.0;0.04792271;0.9931506849315068;0.996551724137931;0.48561726562963536;0.9980664849281311
n;n;0.0023074416257814778;0.04813785;1.0;0.04813785;1.0;1.0;2.319.342.051.301.690;0.993188202381134
